alert_id,timestamp,source_rule,mitre_tactic,mitre_technique,inherent_severity,vendor_severity,asset_type,asset_criticality,alert_count_1h,alert_count_24h,has_ioc_match,user_privilege_level,time_since_last_alert,disposition,contextual_risk,burst_index,severity_gap,source_id,alert_type,detection_tool,detection_vendor,asset_id,asset_hostname,asset_ip,user_id,user_department,process_name,network_direction
019af411-56b1-7499-8000-000000000002,2026-01-19 08:00:55,RULE_050,Persistence,T1037,2,2,server,6,4,14,False,standard,1479,false_positive,12,0.5943161289177871,0,SRC_0086,anomaly,IDS,CrowdStrike,AST_0086,SRV-0086,192.168.194.38,user_0086,Operations,powershell.exe,internal
019af411-56b2-749a-8000-000000000002,2026-02-09 23:46:56.546847,RULE_007,Initial Access,T1566,2,3,workstation,3,10,24,False,admin,247,false_positive,6,0.7449480512024891,-1,SRC_0234,anomaly,IDS,SentinelOne,AST_0234,WS-0234,10.145.226.161,adm_0234,Engineering,svchost.exe,inbound
019af411-56b3-749b-8000-000000000002,2026-01-26 10:16:43,RULE_038,Initial Access,T1190,2,3,cloud_vm,4,11,23,False,standard,721,false_positive,8,0.7818957080144684,-1,SRC_0146,anomaly,Email Gateway,Palo Alto Networks,AST_0146,VM-0146,172.31.30.249,user_0146,Engineering,curl.exe,inbound
019af411-56b4-749c-8000-000000000002,2025-12-26 00:49:20.693394,RULE_017,Initial Access,T1133,2,1,server,8,0,8,False,standard,1325,true_positive,16,0.0,1,SRC_0236,anomaly,CloudTrail,Splunk,AST_0236,SRV-0236,10.251.244.77,user_0236,Finance,svchost.exe,inbound
019af411-56b5-749d-8000-000000000002,2026-01-18 09:06:57.393284,RULE_002,Persistence,T1547,2,2,workstation,6,11,11,False,standard,1203,false_positive,12,1.0,0,SRC_0066,anomaly,SIEM,Splunk,AST_0066,WS-0066,192.168.71.195,user_0066,Operations,wmic.exe,internal
019af411-56b6-749e-8000-000000000002,2025-12-28 11:50:13,RULE_024,Execution,T1059,2,3,iot,4,12,22,False,service_account,102,false_positive,8,0.818036705164662,-1,SRC_0015,anomaly,NDR,Palo Alto Networks,AST_0015,IOT-0015,172.28.167.55,svc_0015,Security,wmic.exe,internal
019af411-56b7-749f-8000-000000000002,2025-12-26 18:58:34.179061,RULE_029,Reconnaissance,T1592,1,5,workstation,6,6,21,False,standard,806,true_positive,6,0.6295320036582305,-4,SRC_0141,anomaly,Firewall,SentinelOne,AST_0141,WS-0141,10.83.254.244,user_0141,IT,svchost.exe,inbound
019af411-56b8-74a0-8000-000000000002,2026-02-20 13:10:57.692461,RULE_033,Impact,T1489,4,4,server,5,2,8,False,standard,620,escalated,20,0.5,0,SRC_0049,anomaly,Firewall,Palo Alto Networks,AST_0049,SRV-0049,192.168.30.151,user_0049,HR,ssh,internal
019af411-56b9-74a1-8000-000000000002,2026-01-21 15:12:48,RULE_038,Discovery,T1087,1,5,workstation,6,12,25,False,admin,497,false_positive,6,0.7872539464466368,-4,SRC_0100,signature_broad,CloudTrail,CrowdStrike,AST_0100,WS-0100,10.141.96.240,adm_0100,Operations,ssh,lateral
019af411-56ba-74a2-8000-000000000002,2026-01-12 11:05:42,RULE_010,Discovery,T1087,1,1,cloud_vm,8,16,30,False,standard,389,false_positive,8,0.8250506409446556,0,SRC_0026,signature_broad,IDS,Palo Alto Networks,AST_0026,VM-0026,192.168.240.75,user_0026,Finance,powershell.exe,lateral
019af411-56bb-74a3-8000-000000000002,2026-02-21 14:51:16.036988,RULE_007,Collection,T1025,3,3,workstation,6,6,13,False,admin,202,false_positive,18,0.7373504649628064,0,SRC_0038,anomaly,CloudTrail,Cisco,AST_0038,WS-0038,172.24.4.145,adm_0038,Operations,curl.exe,internal
019af411-56bc-74a4-8000-000000000002,2026-02-16 01:46:36.234059,RULE_010,Reconnaissance,T1595,1,2,domain_controller,9,12,12,False,standard,1145,false_positive,9,1.0,-1,SRC_0044,signature_broad,IDS,Microsoft,AST_0044,DC-0044,192.168.10.13,user_0044,IT,wmic.exe,inbound
019af411-56bd-74a5-8000-000000000002,2026-02-19 22:32:39.287616,RULE_033,Credential Access,T1556,3,5,server,5,1,5,False,standard,2833,true_positive,15,0.3868528072345416,-2,SRC_0049,anomaly,Firewall,Palo Alto Networks,AST_0049,SRV-0049,192.168.30.151,user_0049,HR,bash,lateral
019af411-56be-74a6-8000-000000000002,2026-01-20 08:17:50,RULE_010,Persistence,T1547,2,1,cloud_vm,8,12,19,False,standard,141,false_positive,16,0.8562011298888889,1,SRC_0026,signature_broad,IDS,Palo Alto Networks,AST_0026,VM-0026,192.168.240.75,user_0026,Finance,wmic.exe,internal
019af411-56bf-74a7-8000-000000000002,2026-02-09 09:09:16,RULE_028,Discovery,T1046,1,1,workstation,4,9,16,False,standard,1205,false_positive,4,0.812711509291959,0,SRC_0173,anomaly,NDR,Palo Alto Networks,AST_0173,WS-0173,192.168.55.124,user_0173,Finance,curl.exe,lateral
019af411-56c0-74a8-8000-000000000002,2025-12-15 05:01:26.273019,RULE_017,Initial Access,T1190,2,2,cloud_vm,6,1,12,False,standard,4215,escalated,12,0.27023815442731974,0,SRC_0212,anomaly,Firewall,CrowdStrike,AST_0212,VM-0212,172.27.176.125,user_0212,Security,svchost.exe,inbound
019af411-56c1-74a9-8000-000000000002,2026-01-19 12:40:42,RULE_010,Discovery,T1082,1,2,cloud_vm,6,10,24,False,standard,222,false_positive,6,0.7449480512024891,-1,SRC_0081,signature_broad,CloudTrail,Palo Alto Networks,AST_0081,VM-0081,192.168.214.64,user_0081,Engineering,python.exe,lateral
019af411-56c2-74aa-8000-000000000002,2026-02-10 00:15:09.840281,RULE_037,Lateral Movement,T1550,4,2,cloud_vm,8,1,9,False,standard,817,true_positive,32,0.30102999566398114,2,SRC_0043,anomaly,SIEM,Microsoft,AST_0043,VM-0043,172.17.189.56,user_0043,Security,cmd.exe,lateral
019af411-56c3-74ab-8000-000000000002,2026-01-13 09:09:02,RULE_009,Initial Access,T1566,2,2,workstation,3,7,20,False,standard,322,false_positive,6,0.6830107460908589,0,SRC_0199,anomaly,Firewall,Palo Alto Networks,AST_0199,WS-0199,192.168.154.126,user_0199,HR,bash,inbound
019af411-56c4-74ac-8000-000000000002,2026-01-23 20:15:51.134067,RULE_047,Discovery,T1082,1,5,cloud_vm,7,11,18,True,standard,422,true_positive,7,0.8439321267549135,-4,SRC_0172,anomaly,CloudTrail,Palo Alto Networks,AST_0172,VM-0172,192.168.140.109,user_0172,Security,svchost.exe,lateral
019af411-56c5-74ad-8000-000000000002,2026-01-30 09:33:10.304288,RULE_020,Discovery,T1018,1,5,cloud_vm,8,7,13,False,standard,134,true_positive,8,0.7879486051115806,-4,SRC_0099,anomaly,EDR,Microsoft,AST_0099,VM-0099,192.168.68.168,user_0099,IT,wmic.exe,lateral
019af411-56c6-74ae-8000-000000000002,2026-01-08 15:56:58,RULE_035,Execution,T1059,2,5,iot,2,12,14,False,standard,60,false_positive,4,0.9471572411831843,-3,SRC_0164,anomaly,SIEM,SentinelOne,AST_0164,IOT-0164,10.31.198.210,user_0164,HR,rundll32.exe,internal
019af411-56c7-74af-8000-000000000002,2026-01-12 14:02:45,RULE_008,Execution,T1047,2,2,cloud_vm,8,6,18,False,standard,1649,false_positive,16,0.6608763716360639,0,SRC_0143,anomaly,NDR,Palo Alto Networks,AST_0143,VM-0143,10.164.127.107,user_0143,Operations,wmic.exe,internal
019af411-56c8-74b0-8000-000000000002,2026-02-24 10:27:52,RULE_039,Command and Control,T1219,3,3,cloud_vm,7,8,10,False,service_account,1283,false_positive,21,0.9163138199826525,0,SRC_0153,anomaly,Firewall,Microsoft,AST_0153,VM-0153,172.24.92.7,svc_0153,IT,bash,outbound
019af411-56c9-74b1-8000-000000000002,2026-01-17 16:34:39,RULE_001,Credential Access,T1110,3,4,server,5,5,12,False,standard,1283,false_positive,15,0.6985554954587144,-1,SRC_0192,anomaly,CloudTrail,Cisco,AST_0192,SRV-0192,10.23.84.127,user_0192,Engineering,bash,lateral
019af411-56ca-74b2-8000-000000000002,2026-01-14 18:05:43.355515,RULE_021,Lateral Movement,T1091,4,4,workstation,3,0,7,False,standard,3001,true_positive,12,0.0,0,SRC_0111,anomaly,EDR,Cisco,AST_0111,WS-0111,192.168.243.70,user_0111,Finance,rundll32.exe,lateral
019af411-56cb-74b3-8000-000000000002,2026-02-18 16:57:11,RULE_040,Persistence,T1547,2,3,server,10,6,6,False,standard,2139,false_positive,20,1.0,-1,SRC_0121,anomaly,SIEM,Splunk,AST_0121,SRV-0121,192.168.113.115,user_0121,IT,cmd.exe,internal
019af411-56cc-74b4-8000-000000000002,2026-03-05 08:36:00,RULE_034,Credential Access,T1556,3,2,cloud_vm,7,2,9,False,admin,170,false_positive,21,0.47712125471966244,1,SRC_0131,anomaly,Email Gateway,Palo Alto Networks,AST_0131,VM-0131,192.168.47.104,adm_0131,HR,svchost.exe,lateral
019af411-56cd-74b5-8000-000000000002,2026-01-08 09:43:36.810668,RULE_047,Execution,T1106,2,3,workstation,4,6,15,False,service_account,190,false_positive,8,0.701838730514401,-1,SRC_0109,anomaly,EDR,CrowdStrike,AST_0109,WS-0109,172.16.220.207,svc_0109,Engineering,rundll32.exe,internal
019af411-56ce-74b6-8000-000000000002,2026-02-17 17:58:41,RULE_007,Reconnaissance,T1592,1,1,workstation,6,16,25,False,admin,168,false_positive,6,0.8695915885220267,0,SRC_0038,signature_broad,CloudTrail,Cisco,AST_0038,WS-0038,172.24.4.145,adm_0038,Operations,svchost.exe,inbound
019af411-56cf-74b7-8000-000000000002,2026-02-20 10:03:25,RULE_024,Persistence,T1543,2,4,server,7,4,10,False,standard,3153,false_positive,14,0.6711877414712396,-2,SRC_0053,anomaly,EDR,CrowdStrike,AST_0053,SRV-0053,172.17.112.102,user_0053,HR,wmic.exe,internal
019af411-56d0-74b8-8000-000000000002,2026-01-18 11:27:21,RULE_007,Collection,T1114,3,3,workstation,3,11,25,False,admin,36,false_positive,9,0.7626866241652218,0,SRC_0234,signature_broad,IDS,SentinelOne,AST_0234,WS-0234,10.145.226.161,adm_0234,Engineering,svchost.exe,internal
019af411-56d1-74b9-8000-000000000002,2025-12-19 12:14:15.726434,RULE_041,Reconnaissance,T1592,1,5,cloud_vm,6,6,17,False,standard,739,true_positive,6,0.6732387083908185,-4,SRC_0045,anomaly,EDR,Cisco,AST_0045,VM-0045,10.66.128.205,user_0045,Engineering,svchost.exe,inbound
019af411-56d2-74ba-8000-000000000002,2026-01-09 13:19:38,RULE_010,Reconnaissance,T1595,1,4,workstation,2,16,21,False,standard,257,false_positive,2,0.9165882988692126,-3,SRC_0213,signature_broad,SIEM,Microsoft,AST_0213,WS-0213,172.19.246.173,user_0213,Security,svchost.exe,inbound
019af411-56d3-74bb-8000-000000000002,2025-12-22 13:41:32.407094,RULE_028,Initial Access,T1078,2,2,workstation,4,0,17,False,standard,11761,escalated,8,0.0,0,SRC_0173,anomaly,NDR,Palo Alto Networks,AST_0173,WS-0173,192.168.55.124,user_0173,Finance,python.exe,inbound
019af411-56d4-74bc-8000-000000000002,2026-02-09 18:32:21.234147,RULE_022,Reconnaissance,T1595,1,2,server,7,7,23,False,service_account,222,false_positive,7,0.6543128759565946,-1,SRC_0178,anomaly,NDR,Microsoft,AST_0178,SRV-0178,10.160.29.2,svc_0178,Security,ssh,inbound
019af411-56d5-74bd-8000-000000000002,2026-02-17 20:19:26.684366,RULE_041,Impact,T1489,4,5,domain_controller,9,0,6,True,standard,3006,true_positive,36,0.0,-1,SRC_0010,anomaly,Email Gateway,Cisco,AST_0010,DC-0010,172.31.204.63,user_0010,Engineering,svchost.exe,internal
019af411-56d6-74be-8000-000000000002,2026-02-16 04:57:53.954535,RULE_024,Reconnaissance,T1595,1,3,server,7,2,14,False,standard,86,false_positive,7,0.40568387108221293,-2,SRC_0106,anomaly,EDR,Palo Alto Networks,AST_0106,SRV-0106,172.17.113.190,user_0106,Engineering,svchost.exe,inbound
019af411-56d7-74bf-8000-000000000002,2026-02-15 17:34:35.985336,RULE_037,Resource Development,T1585,1,4,cloud_vm,8,6,22,False,standard,624,false_positive,8,0.6206071563358557,-3,SRC_0043,anomaly,SIEM,Microsoft,AST_0043,VM-0043,172.17.189.56,user_0043,Security,bash,internal
019af411-56d8-74c0-8000-000000000002,2026-02-17 09:28:03,RULE_034,Resource Development,T1583,1,4,cloud_vm,7,4,18,False,admin,494,false_positive,7,0.5466025697329024,-3,SRC_0131,anomaly,Email Gateway,Palo Alto Networks,AST_0131,VM-0131,192.168.47.104,adm_0131,HR,curl.exe,internal
019af411-56d9-74c1-8000-000000000002,2025-12-30 00:04:19.072831,RULE_019,Collection,T1114,3,2,workstation,6,2,5,False,standard,5406,escalated,18,0.6131471927654585,1,SRC_0040,anomaly,SIEM,CrowdStrike,AST_0040,WS-0040,172.25.173.206,user_0040,Finance,powershell.exe,internal
019af411-56da-74c2-8000-000000000002,2026-02-10 00:22:14.346092,RULE_014,Initial Access,T1190,2,3,server,7,1,5,False,standard,1022,escalated,14,0.3868528072345416,-1,SRC_0104,anomaly,Firewall,CrowdStrike,AST_0104,SRV-0104,10.137.193.173,user_0104,HR,bash,inbound
019af411-56db-74c3-8000-000000000002,2026-02-18 14:05:39,RULE_010,Discovery,T1082,1,4,iot,4,19,19,False,standard,217,false_positive,4,1.0,-3,SRC_0093,signature_broad,Firewall,Cisco,AST_0093,IOT-0093,192.168.172.203,user_0093,IT,svchost.exe,lateral
019af411-56dc-74c4-8000-000000000002,2026-02-21 01:28:05.845510,RULE_013,Lateral Movement,T1077,4,4,server,6,1,7,True,standard,1663,true_positive,24,0.33333333333333337,0,SRC_0243,behavioral,NDR,CrowdStrike,AST_0243,SRV-0243,10.193.183.186,user_0243,Engineering,ssh,lateral
019af411-56dd-74c5-8000-000000000002,2025-12-26 14:12:58,RULE_028,Exfiltration,T1041,4,4,workstation,4,2,5,False,standard,1428,false_positive,16,0.6131471927654585,0,SRC_0173,anomaly,NDR,Palo Alto Networks,AST_0173,WS-0173,192.168.55.124,user_0173,Finance,wmic.exe,outbound
019af411-56de-74c6-8000-000000000002,2026-02-09 11:47:32.044766,RULE_029,Privilege Escalation,T1078,3,3,workstation,6,2,8,True,standard,355,escalated,18,0.5,0,SRC_0141,anomaly,Firewall,SentinelOne,AST_0141,WS-0141,10.83.254.244,user_0141,IT,cmd.exe,internal
019af411-56df-74c7-8000-000000000002,2026-02-26 08:54:47,RULE_028,Command and Control,T1071,3,2,iot,2,5,16,False,service_account,575,false_positive,6,0.6324124771567161,1,SRC_0112,anomaly,IDS,Cisco,AST_0112,IOT-0112,10.199.169.99,svc_0112,Operations,curl.exe,outbound
019af411-56e0-74c8-8000-000000000002,2025-12-25 08:19:46,RULE_013,Discovery,T1018,1,2,workstation,3,4,16,False,standard,28,false_positive,3,0.5680609671737329,-1,SRC_0036,anomaly,EDR,SentinelOne,AST_0036,WS-0036,192.168.92.44,user_0036,Engineering,svchost.exe,lateral
019af411-56e1-74c9-8000-000000000002,2026-02-01 08:10:18,RULE_050,Lateral Movement,T1550,4,4,workstation,3,1,3,False,standard,9588,false_positive,12,0.5,0,SRC_0163,anomaly,SIEM,Palo Alto Networks,AST_0163,WS-0163,172.18.198.48,user_0163,IT,svchost.exe,lateral
019af411-56e2-74ca-8000-000000000002,2025-12-08 08:44:32,RULE_007,Discovery,T1018,1,2,workstation,3,19,27,False,admin,37,false_positive,3,0.8990241338447976,-1,SRC_0234,signature_broad,IDS,SentinelOne,AST_0234,WS-0234,10.145.226.161,adm_0234,Engineering,ssh,lateral
019af411-56e3-74cb-8000-000000000002,2026-01-09 20:31:55.846413,RULE_013,Discovery,T1046,1,3,workstation,3,3,7,False,standard,864,false_positive,3,0.6666666666666667,-2,SRC_0036,anomaly,EDR,SentinelOne,AST_0036,WS-0036,192.168.92.44,user_0036,Engineering,svchost.exe,lateral
019af411-56e4-74cc-8000-000000000002,2026-01-22 07:48:39.094970,RULE_036,Persistence,T1543,2,2,workstation,4,5,14,False,standard,83,false_positive,8,0.6616418958920284,0,SRC_0203,anomaly,SIEM,Palo Alto Networks,AST_0203,WS-0203,172.28.230.162,user_0203,Security,powershell.exe,internal
019af411-56e5-74cd-8000-000000000002,2026-02-09 11:16:55,RULE_019,Resource Development,T1583,1,2,workstation,6,7,8,False,standard,127,false_positive,6,0.946394630357186,-1,SRC_0040,anomaly,SIEM,CrowdStrike,AST_0040,WS-0040,172.25.173.206,user_0040,Finance,bash,internal
019af411-56e6-74ce-8000-000000000002,2026-02-27 19:29:51.180340,RULE_038,Persistence,T1053,2,2,workstation,6,5,15,False,admin,491,false_positive,12,0.646240625180289,0,SRC_0100,anomaly,CloudTrail,CrowdStrike,AST_0100,WS-0100,10.141.96.240,adm_0100,Operations,wmic.exe,internal
019af411-56e7-74cf-8000-000000000002,2025-12-09 21:15:16.176293,RULE_010,Execution,T1106,2,2,workstation,3,15,25,False,standard,33,false_positive,6,0.8509842142134526,0,SRC_0148,signature_broad,SIEM,Palo Alto Networks,AST_0148,WS-0148,172.19.183.247,user_0148,Engineering,cmd.exe,internal
019af411-56e8-74d0-8000-000000000002,2026-02-28 17:24:20,RULE_042,Lateral Movement,T1077,4,2,iot,1,1,9,False,standard,482,false_positive,4,0.30102999566398114,2,SRC_0018,anomaly,SIEM,Cisco,AST_0018,IOT-0018,192.168.21.89,user_0018,HR,python.exe,lateral
019af411-56e9-74d1-8000-000000000002,2026-01-24 10:42:27,RULE_008,Impact,T1491,4,3,cloud_vm,7,7,7,False,service_account,156,false_positive,28,1.0,1,SRC_0073,anomaly,Email Gateway,Splunk,AST_0073,VM-0073,192.168.16.155,svc_0073,Engineering,bash,internal
019af411-56ea-74d2-8000-000000000002,2026-01-11 01:07:42.465916,RULE_031,Command and Control,T1095,3,3,cloud_vm,7,7,15,False,standard,1099,escalated,21,0.75,0,SRC_0205,anomaly,Firewall,Splunk,AST_0205,VM-0205,10.63.21.2,user_0205,HR,rundll32.exe,outbound
019af411-56eb-74d3-8000-000000000002,2026-01-07 17:11:13,RULE_027,Initial Access,T1078,2,4,server,7,5,16,False,standard,355,false_positive,14,0.6324124771567161,-2,SRC_0077,anomaly,CloudTrail,CrowdStrike,AST_0077,SRV-0077,10.93.66.111,user_0077,HR,python.exe,inbound
019af411-56ec-74d4-8000-000000000002,2025-12-24 21:53:20.284405,RULE_039,Discovery,T1046,1,2,server,8,13,20,False,service_account,174,false_positive,8,0.8668214419824227,-1,SRC_0027,anomaly,Firewall,Cisco,AST_0027,SRV-0027,10.36.30.43,svc_0027,IT,bash,lateral
019af411-56ed-74d5-8000-000000000002,2026-01-27 20:25:00.718602,RULE_037,Reconnaissance,T1589,1,4,cloud_vm,8,4,16,False,standard,963,false_positive,8,0.5680609671737329,-3,SRC_0043,anomaly,SIEM,Microsoft,AST_0043,VM-0043,172.17.189.56,user_0043,Security,python.exe,inbound
019af411-56ee-74d6-8000-000000000002,2026-01-12 08:05:39,RULE_028,Persistence,T1037,2,4,server,10,3,13,False,standard,195,false_positive,20,0.5252990700743871,-2,SRC_0139,anomaly,EDR,Cisco,AST_0139,SRV-0139,172.29.216.180,user_0139,Security,rundll32.exe,internal
019af411-56ef-74d7-8000-000000000002,2025-12-15 08:45:59.842963,RULE_021,Exfiltration,T1020,4,5,workstation,3,0,7,True,standard,25251,true_positive,12,0.0,-1,SRC_0111,anomaly,EDR,Cisco,AST_0111,WS-0111,192.168.243.70,user_0111,Finance,bash,outbound
019af411-56f0-74d8-8000-000000000002,2025-12-25 12:50:53,RULE_007,Discovery,T1046,1,2,cloud_vm,6,13,17,True,admin,218,false_positive,6,0.9130511749589498,-1,SRC_0161,signature_broad,NDR,Microsoft,AST_0161,VM-0161,10.222.80.14,adm_0161,Finance,ssh,lateral
019af411-56f1-74d9-8000-000000000002,2025-12-07 08:24:22,RULE_008,Execution,T1203,2,3,cloud_vm,7,11,19,False,service_account,119,false_positive,14,0.829482217661603,-1,SRC_0073,signature_broad,Email Gateway,Splunk,AST_0073,VM-0073,192.168.16.155,svc_0073,Engineering,cmd.exe,internal
019af411-56f2-74da-8000-000000000002,2026-01-07 17:27:30.296316,RULE_034,Collection,T1114,3,5,iot,2,6,10,False,admin,87,true_positive,6,0.8115075629572489,-2,SRC_0060,anomaly,Firewall,Microsoft,AST_0060,IOT-0060,172.25.129.186,adm_0060,Operations,rundll32.exe,internal
019af411-56f3-74db-8000-000000000002,2025-12-23 10:53:00,RULE_019,Discovery,T1046,1,1,workstation,6,3,14,False,standard,1807,false_positive,6,0.511916049619631,0,SRC_0040,anomaly,SIEM,CrowdStrike,AST_0040,WS-0040,172.25.173.206,user_0040,Finance,curl.exe,lateral
019af411-56f4-74dc-8000-000000000002,2025-12-06 16:12:08,RULE_010,Command and Control,T1105,3,2,cloud_vm,6,2,16,False,standard,581,false_positive,18,0.3877619350384901,1,SRC_0081,anomaly,CloudTrail,Palo Alto Networks,AST_0081,VM-0081,192.168.214.64,user_0081,Engineering,svchost.exe,outbound
019af411-56f5-74dd-8000-000000000002,2025-12-12 17:59:55.749979,RULE_007,Impact,T1491,4,4,cloud_vm,6,4,10,False,admin,1340,escalated,24,0.6711877414712396,0,SRC_0161,anomaly,NDR,Microsoft,AST_0161,VM-0161,10.222.80.14,adm_0161,Finance,cmd.exe,internal
019af411-56f6-74de-8000-000000000002,2026-02-22 11:24:19.224435,RULE_020,Privilege Escalation,T1078,3,4,cloud_vm,8,6,8,False,service_account,150,escalated,24,0.8856218745807111,-1,SRC_0014,anomaly,Email Gateway,Cisco,AST_0014,VM-0014,172.31.14.100,svc_0014,IT,rundll32.exe,internal
019af411-56f7-74df-8000-000000000002,2025-12-19 06:54:22.251042,RULE_024,Defense Evasion,T1036,3,4,server,7,1,8,False,standard,410,true_positive,21,0.3154648767857287,-1,SRC_0053,anomaly,EDR,CrowdStrike,AST_0053,SRV-0053,172.17.112.102,user_0053,HR,python.exe,internal
019af411-56f8-74e0-8000-000000000002,2026-02-22 15:03:09,RULE_024,Discovery,T1046,1,2,server,6,12,12,False,service_account,119,false_positive,6,1.0,-1,SRC_0011,anomaly,Firewall,Cisco,AST_0011,SRV-0011,192.168.162.244,svc_0011,Security,bash,lateral
019af411-56f9-74e1-8000-000000000002,2025-12-17 08:20:21,RULE_002,Execution,T1106,2,4,workstation,5,6,19,False,standard,451,false_positive,10,0.6495607655709434,-2,SRC_0046,signature_broad,Firewall,CrowdStrike,AST_0046,WS-0046,172.19.231.129,user_0046,Engineering,cmd.exe,internal
019af411-56fa-74e2-8000-000000000002,2025-12-29 11:48:11.929266,RULE_029,Collection,T1005,3,3,workstation,6,2,10,True,standard,245,escalated,18,0.45815690999132624,0,SRC_0141,anomaly,Firewall,SentinelOne,AST_0141,WS-0141,10.83.254.244,user_0141,IT,cmd.exe,internal
019af411-56fb-74e3-8000-000000000002,2026-01-31 08:25:27,RULE_048,Privilege Escalation,T1068,3,3,iot,2,4,17,False,standard,645,false_positive,6,0.5568273036287807,0,SRC_0217,anomaly,NDR,SentinelOne,AST_0217,IOT-0217,172.23.246.203,user_0217,Security,wmic.exe,internal
019af411-56fc-74e4-8000-000000000002,2026-02-06 08:36:58,RULE_043,Execution,T1203,2,1,server,5,4,11,False,service_account,1029,false_positive,10,0.647685462377997,1,SRC_0194,anomaly,Email Gateway,Microsoft,AST_0194,SRV-0194,172.26.196.108,svc_0194,HR,rundll32.exe,internal
019af411-56fd-74e5-8000-000000000002,2026-01-31 17:22:39,RULE_028,Discovery,T1082,1,3,workstation,4,2,9,False,standard,54,false_positive,4,0.47712125471966244,-2,SRC_0173,anomaly,NDR,Palo Alto Networks,AST_0173,WS-0173,192.168.55.124,user_0173,Finance,python.exe,lateral
019af411-56fe-74e6-8000-000000000002,2025-12-08 11:56:17.746243,RULE_027,Execution,T1106,2,1,server,7,6,10,False,standard,780,false_positive,14,0.8115075629572489,1,SRC_0077,anomaly,CloudTrail,CrowdStrike,AST_0077,SRV-0077,10.93.66.111,user_0077,HR,rundll32.exe,internal
019af411-56ff-74e7-8000-000000000002,2026-01-05 10:05:26,RULE_034,Persistence,T1053,2,1,cloud_vm,7,9,16,False,admin,156,false_positive,14,0.812711509291959,1,SRC_0131,anomaly,Email Gateway,Palo Alto Networks,AST_0131,VM-0131,192.168.47.104,adm_0131,HR,rundll32.exe,internal
019af411-5700-74e8-8000-000000000002,2026-02-14 11:42:15,RULE_016,Reconnaissance,T1590,1,1,domain_controller,9,2,15,False,service_account,2339,false_positive,9,0.3962406251802891,0,SRC_0181,anomaly,IDS,CrowdStrike,AST_0181,DC-0181,192.168.11.151,svc_0181,HR,svchost.exe,inbound
019af411-5701-74e9-8000-000000000002,2026-02-10 13:41:55,RULE_038,Discovery,T1087,1,4,iot,1,10,15,False,standard,725,false_positive,1,0.8648579046593244,-3,SRC_0020,signature_broad,NDR,Palo Alto Networks,AST_0020,IOT-0020,172.22.181.205,user_0020,IT,svchost.exe,lateral
019af411-5702-74ea-8000-000000000002,2026-03-06 12:44:29,RULE_038,Exfiltration,T1567,4,3,workstation,6,5,7,False,admin,681,false_positive,24,0.8616541669070521,1,SRC_0100,anomaly,CloudTrail,CrowdStrike,AST_0100,WS-0100,10.141.96.240,adm_0100,Operations,powershell.exe,outbound
019af411-5703-74eb-8000-000000000002,2026-03-01 20:03:45.475711,RULE_026,Reconnaissance,T1589,1,2,server,6,4,13,False,standard,508,false_positive,6,0.6098533345119623,-1,SRC_0115,anomaly,IDS,Cisco,AST_0115,SRV-0115,192.168.124.147,user_0115,HR,bash,inbound
019af411-5704-74ec-8000-000000000002,2025-12-24 14:07:11,RULE_007,Reconnaissance,T1595,1,2,workstation,6,15,15,False,admin,524,false_positive,6,1.0,-1,SRC_0038,signature_broad,CloudTrail,Cisco,AST_0038,WS-0038,172.24.4.145,adm_0038,Operations,python.exe,inbound
019af411-5705-74ed-8000-000000000002,2026-01-28 12:39:10,RULE_029,Discovery,T1082,1,4,workstation,6,4,18,False,standard,323,false_positive,6,0.5466025697329024,-3,SRC_0141,anomaly,Firewall,SentinelOne,AST_0141,WS-0141,10.83.254.244,user_0141,IT,rundll32.exe,lateral
019af411-5706-74ee-8000-000000000002,2026-01-03 09:12:39,RULE_003,Reconnaissance,T1592,1,2,server,7,11,25,False,standard,249,false_positive,7,0.7626866241652218,-1,SRC_0031,signature_broad,EDR,SentinelOne,AST_0031,SRV-0031,10.122.81.80,user_0031,HR,python.exe,inbound
019af411-5707-74ef-8000-000000000002,2026-02-10 11:54:34,RULE_028,Discovery,T1018,1,1,workstation,4,5,14,False,standard,491,false_positive,4,0.6616418958920284,0,SRC_0173,anomaly,NDR,Palo Alto Networks,AST_0173,WS-0173,192.168.55.124,user_0173,Finance,bash,lateral
019af411-5708-74f0-8000-000000000002,2026-02-01 18:34:00.216727,RULE_024,Persistence,T1053,2,3,server,7,8,12,False,standard,340,false_positive,14,0.8566346820627895,-1,SRC_0053,anomaly,EDR,CrowdStrike,AST_0053,SRV-0053,172.17.112.102,user_0053,HR,powershell.exe,internal
019af411-5709-74f1-8000-000000000002,2026-01-26 12:10:38.874232,RULE_019,Discovery,T1046,1,3,workstation,6,2,10,False,standard,999,false_positive,6,0.45815690999132624,-2,SRC_0040,anomaly,SIEM,CrowdStrike,AST_0040,WS-0040,172.25.173.206,user_0040,Finance,powershell.exe,lateral
019af411-570a-74f2-8000-000000000002,2026-02-13 04:02:27.585275,RULE_048,Reconnaissance,T1592,1,3,iot,2,8,21,False,standard,262,false_positive,2,0.7108361048063275,-2,SRC_0217,anomaly,NDR,SentinelOne,AST_0217,IOT-0217,172.23.246.203,user_0217,Security,svchost.exe,inbound
